date,lat,lon,alt
13-3-12,8.282230,-11.061584,248.19999694824199
13-3-12,8.282620,-11.061615,244.30000305175699
13-3-12,8.282497,-11.061788,282.29998779296801
13-3-12,8.282406,-11.061929,265.20001220703102
13-3-12,8.282787,-11.061967,271
13-3-12,8.282821,-11.061970,273.100006103515
13-3-12,8.286927,-11.066217,259.70001220703102
13-3-12,8.287305,-11.066327,248.30000305175699
13-3-12,8.287317,-11.066371,258.100006103515
13-3-12,8.286870,-11.066610,280.600006103515
13-3-12,8.301410,-11.053485,208.89999389648401
11-3-12,8.250384,-11.060328,261
11-3-12,8.250776,-11.060587,247
11-3-12,8.251296,-11.060939,235.100006103515
11-3-12,8.252258,-11.060415,212.5
11-3-12,8.251936,-11.060415,248
11-3-12,8.252922,-11.060456,246.69999694824199
11-3-12,8.253210,-11.060620,241.80000305175699
11-3-12,8.251689,-11.060699,302.100006103515
11-3-12,8.252729,-11.060819,435
11-3-12,8.251995,-11.061070,266.39999389648398
11-3-12,8.251602,-11.061113,219.100006103515
11-3-12,8.252922,-11.061126,233.5
16-3-12,8.254906,-11.068331,273.39999389648398
16-3-12,8.254165,-11.068612,296.70001220703102
16-3-12,8.254977,-11.068776,264.70001220703102
16-3-12,8.254212,-11.068910,257.29998779296801
16-3-12,8.254554,-11.068935,281
5-3-12,8.199104,-11.050449,326
5-3-12,8.199707,-11.050680,242.39999389648401
5-3-12,8.199781,-11.050828,252.100006103515
5-3-12,8.200266,-11.051056,242.30000305175699
5-3-12,8.200407,-11.051269,254.30000305175699
5-3-12,8.199616,-11.051574,264.100006103515
5-3-12,8.200315,-11.051691,257.29998779296801
5-3-12,8.199832,-11.052112,249
5-3-12,8.194522,-11.058120,263
5-3-12,8.194428,-11.058954,267.100006103515
5-3-12,8.213686,-11.066906,259.70001220703102
5-3-12,8.213669,-11.067371,259
5-3-12,8.213979,-11.067645,259.100006103515
5-3-12,8.216038,-11.068160,259
5-3-12,8.216850,-11.068357,238.100006103515
5-3-12,8.215607,-11.068537,258.600006103515
5-3-12,8.218667,-11.068850,224.80000305175699
5-3-12,8.218038,-11.069413,216.69999694824199
5-3-12,8.216358,-11.069872,254.19999694824199
5-3-12,8.216809,-11.070644,287.79998779296801
5-3-12,8.216251,-11.070822,261.79998779296801
5-3-12,8.215938,-11.070932,262
5-3-12,8.216686,-11.071166,286.100006103515
5-3-12,8.214862,-11.071923,263.5
12-3-12,8.235665,-11.050471,247.5
12-3-12,8.235737,-11.050675,250.80000305175699
16-3-12,8.240039,-11.057083,279.100006103515
13-3-12,8.231274,-11.046523,231.39999389648401
5-3-12,8.212092,-11.049126,296.39999389648398
12-3-12,8.214691,-11.051719,292.20001220703102
12-3-12,8.215348,-11.054086,255.69999694824199
12-3-12,8.216413,-11.054439,248.100006103515
5-3-12,8.217732,-11.055589,258.79998779296801
5-3-12,8.216399,-11.055736,248.30000305175699
5-3-12,8.217573,-11.055792,253.5
5-3-12,8.217485,-11.055871,265.5
5-3-12,8.216045,-11.055997,307
13-3-12,8.216430,-11.056000,242.39999389648401
13-3-12,8.230589,-11.047267,243.39999389648401
13-3-12,8.230589,-11.047305,244.5
13-3-12,8.228211,-11.047942,249.30000305175699
16-3-12,8.228645,-11.048158,265.39999389648398
13-3-12,8.229154,-11.048773,242.19999694824199
13-3-12,8.228213,-11.050111,224.600006103515
13-3-12,8.230018,-11.050180,255.69999694824199
16-3-12,8.227158,-11.050563,287.20001220703102
13-3-12,8.226794,-11.050694,240.80000305175699
13-3-12,8.228016,-11.050825,254.80000305175699
13-3-12,8.227746,-11.051073,269.89999389648398
16-3-12,8.226367,-11.051719,261.39999389648398
16-3-12,8.225893,-11.052261,217.80000305175699
12-3-12,8.216660,-11.056388,283.70001220703102
12-3-12,8.217769,-11.056605,273
12-3-12,8.216953,-11.056719,288.5
12-3-12,8.216967,-11.056747,264.89999389648398
13-3-12,8.218522,-11.056837,220.89999389648401
12-3-12,8.217388,-11.057178,248.30000305175699
12-3-12,8.217339,-11.057192,251.39999389648401
12-3-12,8.217379,-11.057248,250.600006103515
12-3-12,8.217609,-11.057452,202.89999389648401
12-3-12,8.218205,-11.058415,226
12-3-12,8.218342,-11.059809,233
5-3-12,8.222262,-11.065922,227.80000305175699
5-3-12,8.221596,-11.066561,241.600006103515
5-3-12,8.221722,-11.066709,238.19999694824199
5-3-12,8.218927,-11.068360,228.69999694824199
12-3-12,8.223943,-11.054434,256.20001220703102
13-3-12,8.221567,-11.055444,264.70001220703102
5-3-12,8.218845,-11.065686,258.100006103515
5-3-12,8.214987,-11.067166,264.100006103515
12-3-12,8.215723,-11.067370,265.70001220703102
5-3-12,8.215145,-11.067392,269.29998779296801
5-3-12,8.215305,-11.067852,263.600006103515
5-3-12,8.219896,-11.064824,289.20001220703102
5-3-12,8.220486,-11.064967,295.89999389648398
12-3-12,8.213165,-11.056726,298.600006103515
5-3-12,8.213011,-11.056787,244.89999389648401
5-3-12,8.213049,-11.056795,246.39999389648401
12-3-12,8.215303,-11.058108,254.89999389648401
12-3-12,8.215027,-11.057289,243.69999694824199
12-3-12,8.214253,-11.056255,258.5
5-3-12,8.211261,-11.054929,249.80000305175699
5-3-12,8.211549,-11.055102,253.600006103515
5-3-12,8.211112,-11.055431,225.100006103515
5-3-12,8.212201,-11.055700,280.5
5-3-12,8.212168,-11.055726,279.89999389648398
5-3-12,8.212665,-11.056038,255.19999694824199
5-3-12,8.212693,-11.056132,255.5
5-3-12,8.211062,-11.056968,238.80000305175699
12-3-12,8.209481,-11.059318,229.600006103515
12-3-12,8.211808,-11.053825,232.5
5-3-12,8.212522,-11.054269,262.70001220703102
5-3-12,8.212653,-11.054325,251.89999389648401
5-3-12,8.212267,-11.054528,243.69999694824199
5-3-12,8.212169,-11.054540,275.79998779296801
5-3-12,8.211997,-11.054644,261.79998779296801
12-3-12,8.214266,-11.058554,253.19999694824199
12-3-12,8.214572,-11.058642,243.89999389648401
12-3-12,8.210444,-11.052486,216.5
5-3-12,8.211265,-11.053285,273
5-3-12,8.211035,-11.053986,253.80000305175699
5-3-12,8.210982,-11.055016,267.600006103515
5-3-12,8.210978,-11.055023,247.89999389648401
21-3-12,8.167314,-10.945975,214.80000305175699
30-1-12,8.185007,-10.965385,213.89999389648401
30-1-12,8.161381,-10.989769,179.30000305175699
30-1-12,8.161799,-10.989799,226.39999389648401
30-1-12,8.161431,-10.990284,210.69999694824199
30-1-12,8.161711,-10.990333,194.5
30-1-12,8.177899,-10.984489,203.100006103515
30-1-12,8.178161,-10.985023,231.69999694824199
30-1-12,8.177249,-10.986494,-29.399999618530199
18-12-12,8.171801,-10.988135,217.89999389648401
18-12-12,8.176809,-10.990804,227.39999389648401
18-12-12,8.177173,-10.991002,208.5
18-12-12,8.177772,-10.991386,193.19999694824199
30-1-12,8.164130,-11.026237,224.19999694824199
30-1-12,8.164543,-11.026504,229.5
30-1-12,8.163614,-11.026565,240.39999389648401
30-1-12,8.163999,-11.026717,227.19999694824199
30-1-12,8.165683,-11.031434,201.5
30-1-12,8.167682,-11.033063,383
30-1-12,8.167301,-11.033077,222.89999389648401
30-1-12,8.162803,-11.061705,264
21-3-12,8.156540,-11.035201,209.39999389648401
21-3-12,8.157338,-11.035394,218.5
21-3-12,8.156731,-11.035462,222.30000305175699
21-3-12,8.157613,-11.035606,209.600006103515
21-3-12,8.157401,-11.035963,210.39999389648401
20-3-12,8.077052,-11.026990,251.19999694824199
20-3-12,8.061052,-11.016981,286.70001220703102
20-3-12,8.066267,-11.017623,263.20001220703102
20-3-12,8.062728,-10.996826,209.600006103515
20-3-12,8.062245,-10.995336,209
20-3-12,8.059861,-10.995395,187.19999694824199
20-3-12,8.062078,-10.996497,220.69999694824199
20-3-12,8.103203,-10.999275,234.5
20-3-12,8.121034,-11.008875,201
20-3-12,8.120638,-11.009780,200.600006103515
20-3-12,8.106040,-11.057522,225.80000305175699
20-3-12,8.100545,-11.060835,258
20-3-12,8.100612,-11.061495,229.600006103515
29-3-12,8.288877,-10.871077,293.29998779296801
21-3-12,8.269576,-10.881597,246.5
21-3-12,8.270893,-10.881872,232.600006103515
21-3-12,8.270814,-10.881936,256.89999389648398
21-3-12,8.267267,-10.882669,225.80000305175699
21-3-12,8.267859,-10.884034,229
21-3-12,8.267822,-10.884350,204.100006103515
21-3-12,8.265898,-10.884414,329
21-3-12,8.265704,-10.884801,223.39999389648401
21-3-12,8.262708,-10.884805,255.80000305175699
21-3-12,8.261842,-10.885691,218.30000305175699
21-3-12,8.201643,-10.923676,219.39999389648401
21-3-12,8.200403,-10.924154,224.30000305175699
21-3-12,8.200560,-10.924407,244.69999694824199
21-3-12,8.200395,-10.924612,220.30000305175699
21-3-12,8.198488,-10.925293,229.600006103515
21-3-12,8.200970,-10.925311,227.69999694824199
21-3-12,8.232040,-10.890900,226.30000305175699
21-3-12,8.230050,-10.891758,227.5
21-3-12,8.230345,-10.891922,220.19999694824199
21-3-12,8.229917,-10.892790,232.39999389648401
21-3-12,8.193033,-10.923728,256.39999389648398
21-3-12,8.193469,-10.923828,246.80000305175699
21-3-12,8.193409,-10.923843,227
21-3-12,8.193828,-10.924193,231.600006103515
21-3-12,8.193329,-10.924386,205.100006103515
21-3-12,8.192231,-10.924846,211.89999389648401
21-3-12,8.192498,-10.924865,212.89999389648401
21-3-12,8.192351,-10.925275,224.5
21-3-12,8.191891,-10.925678,224.600006103515
21-3-12,8.190533,-10.926602,249.80000305175699
21-3-12,8.191420,-10.926887,210
21-3-12,8.190853,-10.926926,284.79998779296801
21-3-12,8.190966,-10.927215,234.30000305175699
21-3-12,8.189022,-10.927833,216.600006103515
21-3-12,8.187708,-10.928849,209.89999389648401
21-3-12,8.193622,-10.922082,209.100006103515
29-3-12,8.135915,-10.916255,182
18-3-12,8.118394,-10.937950,200.69999694824199
18-3-12,8.118170,-10.940167,211.30000305175699
18-3-12,8.117907,-10.940766,196.39999389648401
18-3-12,8.122865,-10.959534,223.100006103515
18-3-12,8.121320,-10.971908,221.69999694824199
18-3-12,8.103752,-10.968052,201.69999694824199
18-3-12,8.098272,-10.970830,195.69999694824199
18-3-12,8.098104,-10.970932,210.600006103515
18-3-12,8.097191,-10.970999,206.69999694824199
18-3-12,8.101660,-10.971126,217.39999389648401
18-3-12,8.100429,-10.971519,187.89999389648401
8-3-12,8.388608,-10.856648,317.100006103515
29-3-12,8.371628,-10.893346,282.29998779296801
29-3-12,8.363108,-10.878545,305
20-3-12,8.106202,-11.010047,220.30000305175699
20-3-12,8.105695,-11.010157,221.19999694824199
20-3-12,8.106359,-11.010260,222.19999694824199
20-3-12,8.105305,-11.010905,224.5
20-3-12,8.106654,-11.010951,200.80000305175699
20-3-12,8.105883,-11.010981,224
20-3-12,8.111282,-11.011663,199.600006103515
20-3-12,8.105707,-11.009477,228.69999694824199
20-3-12,8.106608,-11.009709,202.5
20-3-12,8.102614,-11.054484,226.30000305175699
20-3-12,8.103936,-11.054886,224.600006103515
20-3-12,8.103189,-11.054992,213.89999389648401
20-3-12,8.105179,-11.055245,196.30000305175699
20-3-12,8.103974,-11.055537,221.100006103515
20-3-12,8.104291,-11.055627,221.600006103515
20-3-12,8.105193,-11.055903,222.100006103515
20-3-12,8.106120,-11.056124,229.5
20-3-12,8.105403,-11.056326,228.600006103515
21-3-12,8.167001,-10.945688,222.89999389648401
21-3-12,8.145351,-10.943525,212.19999694824199
21-3-12,8.144162,-10.943662,204.19999694824199
21-3-12,8.144857,-10.943867,214.89999389648401
21-3-12,8.144448,-10.943964,218.30000305175699
21-3-12,8.144696,-10.944258,205.69999694824199
21-3-12,8.145271,-10.944407,199.69999694824199
21-3-12,8.144571,-10.944427,216.69999694824199
29-3-12,8.141507,-10.944475,219.600006103515
21-3-12,8.143728,-10.944697,208.89999389648401
21-3-12,8.143431,-10.944821,224.600006103515
21-3-12,8.136297,-10.945408,244.30000305175699
20-3-12,8.104455,-11.009364,234.80000305175699
8-Feb-12,8.049817,-11.047891,265.29998779296801
16-Feb-12,8.002103,-11.062577,269.89999389648398
8-Feb-12,8.023583,-11.046110,265.100006103515
3-Feb-12,8.006881,-11.043270,219.39999389648401
18-Feb-12,8.021244,-11.027566,211.600006103515
18-Feb-12,8.020759,-11.027684,245.600006103515
7-Feb-12,8.041201,-11.054630,262.79998779296801
7-Feb-12,8.038955,-11.057288,243.30000305175699
7-Feb-12,8.044478,-11.017099,240.100006103515
7-Feb-12,8.045916,-11.017151,250.80000305175699
7-Feb-12,8.045587,-11.018438,223.80000305175699
13-Feb-12,8.044909,-11.019146,198.89999389648401
13-Feb-12,8.074434,-10.981495,216.39999389648401
13-Feb-12,8.050919,-10.966056,181.600006103515
13-Feb-12,8.050970,-10.967883,180.600006103515
13-Feb-12,8.050970,-10.967883,180.600006103515
13-Feb-12,8.063813,-10.980274,193.600006103515
13-Feb-12,8.063536,-10.980301,219.19999694824199
16-Feb-12,8.063785,-10.980334,200.69999694824199
13-Feb-12,8.007892,-10.984978,187.5
13-Feb-12,8.007992,-10.985010,185.100006103515
8-Feb-12,8.042077,-10.980473,228.89999389648401
13-Feb-12,8.047603,-10.992829,209.19999694824199
13-Feb-12,7.990103,-11.054667,223.600006103515
15-Feb-12,7.922209,-11.029355,223
14-Feb-12,7.896217,-11.034998,188.80000305175699
14-Feb-12,7.899503,-11.052856,211.5
14-Feb-12,7.898720,-11.046048,196.89999389648401
15-Feb-12,7.933074,-11.032891,195.600006103515
15-Feb-12,7.934242,-11.034441,202
14-Feb-12,7.965577,-11.035558,220.19999694824199
14-Feb-12,7.932447,-11.069080,214.100006103515
14-Feb-12,7.950786,-11.050143,215.39999389648401
14-Feb-12,7.950410,-11.050375,203.600006103515
14-Feb-12,7.950581,-11.050643,209.89999389648401
14-Feb-12,7.949759,-11.050782,239.19999694824199
14-Feb-12,7.950432,-11.051099,224.80000305175699
14-Feb-12,7.950654,-11.051472,230.600006103515
14-Feb-12,7.949224,-11.051593,185.80000305175699
14-Feb-12,7.950010,-11.051639,218.100006103515
14-Feb-12,7.945343,-11.052912,214.89999389648401
14-Feb-12,7.949478,-11.048963,215
14-Feb-12,7.949972,-11.049626,246.39999389648401
14-Feb-12,7.948867,-11.049704,185.39999389648401
14-Feb-12,7.950196,-11.049924,214.39999389648401
14-Feb-12,7.949606,-11.050190,201.80000305175699
14-Feb-12,7.948993,-11.050287,196.100006103515
14-Feb-12,7.949989,-11.050347,222.600006103515
14-Feb-12,7.948969,-11.050868,247.80000305175699
14-Feb-12,7.948969,-11.050868,247.80000305175699
14-Feb-12,7.948825,-11.050891,203.5
14-Feb-12,7.950132,-11.049205,212.19999694824199
14-Feb-12,7.950588,-11.049446,238.100006103515
14-Feb-12,7.931321,-11.052761,201.100006103515
14-Feb-12,7.926354,-11.054328,205
14-Feb-12,7.924921,-11.056671,257.89999389648398
14-Feb-12,7.925055,-11.056683,260
7-Feb-12,8.047813,-11.033291,267.79998779296801
7-Feb-12,8.048423,-11.035047,243.100006103515
20-3-12,8.053668,-11.022862,281.5
7-Feb-12,8.049548,-11.031520,244.19999694824199
13-Feb-12,7.982865,-11.007915,182.69999694824199
13-Feb-12,7.985195,-11.008453,196.5
13-Feb-12,8.028971,-11.003036,211.19999694824199
13-Feb-12,8.028192,-11.004868,61.299999237060497
13-Feb-12,8.028967,-11.001585,217.30000305175699
13-Feb-12,8.028858,-11.002368,218.600006103515
13-Feb-12,7.985474,-11.035568,208.19999694824199
16-3-12,8.697727,-10.849187,447.29998779296801
19-3-12,8.670346,-10.860426,446
8-Feb-12,8.638979,-10.863359,461.20001220703102
8-Feb-12,8.639303,-10.864137,439.79998779296801
8-Feb-12,8.642166,-10.869569,467.70001220703102
8-Feb-12,8.645018,-10.876844,464.29998779296801
8-Feb-12,8.643998,-10.877591,464.20001220703102
17-3-12,8.634449,-10.845735,474.29998779296801
8-Feb-12,8.645208,-10.887525,469.100006103515
19-3-12,8.625816,-10.860171,431.20001220703102
19-3-12,8.621324,-10.860777,479.79998779296801
19-3-12,8.622973,-10.861370,495.70001220703102
19-3-12,8.621544,-10.861820,417.70001220703102
19-3-12,8.611695,-10.864883,494.39999389648398
19-3-12,8.612237,-10.865656,508.70001220703102
8-Feb-12,8.641142,-10.895196,454.100006103515
8-Feb-12,8.643347,-10.898452,439
8-Feb-12,8.642865,-10.899453,432.29998779296801
18-3-12,8.586369,-10.862729,500
19-3-12,8.601754,-10.865574,495.600006103515
19-3-12,8.599758,-10.865772,490.29998779296801
18-3-12,8.572783,-10.870859,414.70001220703102
19-3-12,8.576156,-10.877504,445.79998779296801
19-3-12,8.575992,-10.877821,455.70001220703102
19-3-12,8.576534,-10.877884,453.20001220703102
18-3-12,8.547316,-10.884128,514.40002441406205
18-3-12,8.554245,-10.891811,487.89999389648398
18-3-12,8.558994,-10.895531,483.100006103515
18-3-12,8.560407,-10.911452,427.5
18-3-12,8.548741,-10.871803,452.29998779296801
19-3-12,8.528323,-10.860210,361.600006103515
19-3-12,8.528429,-10.860232,359.89999389648398
19-3-12,8.528182,-10.860290,366.600006103515
19-3-12,8.528251,-10.860418,366.600006103515
19-3-12,8.529176,-10.860484,375.79998779296801
19-3-12,8.530294,-10.860950,368.5
19-3-12,8.529090,-10.861161,345.5
19-3-12,8.529706,-10.861246,370.39999389648398
19-3-12,8.530585,-10.861294,368.100006103515
19-3-12,8.530184,-10.861540,361.70001220703102
19-3-12,8.529905,-10.861556,352.20001220703102
19-3-12,8.530467,-10.861977,367
19-3-12,8.529657,-10.862092,360.70001220703102
19-3-12,8.524906,-10.864213,297.20001220703102
19-3-12,8.525552,-10.864255,338.29998779296801
19-3-12,8.519839,-10.849407,365.29998779296801
18-3-12,8.529884,-10.913918,459.70001220703102
14-3-12,8.510327,-10.906590,382.20001220703102
14-3-12,8.510821,-10.910038,399.39999389648398
14-3-12,8.506848,-10.904494,378.79998779296801
19-3-12,8.509950,-10.879003,323
19-3-12,8.509353,-10.879035,309.89999389648398
19-3-12,8.509278,-10.879556,323.39999389648398
19-3-12,8.508769,-10.879653,315.20001220703102
19-3-12,8.509881,-10.879729,319.70001220703102
19-3-12,8.502550,-10.879739,313.89999389648398
19-3-12,8.509202,-10.880015,312.39999389648398
19-3-12,8.508469,-10.880073,329.70001220703102
19-3-12,8.508774,-10.880112,267
19-3-12,8.509070,-10.880212,341.79998779296801
19-3-12,8.507256,-10.880261,332.70001220703102
19-3-12,8.509535,-10.880336,323.5
19-3-12,8.524294,-10.864301,322.89999389648398
19-3-12,8.524533,-10.864491,344.29998779296801
19-3-12,8.524218,-10.864694,478.5
19-3-12,8.524367,-10.864716,358.20001220703102
19-3-12,8.523767,-10.864743,356.20001220703102
19-3-12,8.524563,-10.865116,359.100006103515
20-3-12,8.490316,-10.907615,328
19-3-12,8.507840,-10.850761,337.89999389648398
19-3-12,8.486429,-10.848662,302.39999389648398
18-3-12,8.451657,-10.865789,316.5
18-3-12,8.490496,-10.880255,326.79998779296801
18-3-12,8.490428,-10.880268,332.70001220703102
18-3-12,8.491379,-10.880338,346.29998779296801
18-3-12,8.490796,-10.880405,332.600006103515
18-3-12,8.494593,-10.881744,304
18-3-12,8.493545,-10.882273,314.89999389648398
18-3-12,8.494306,-10.882650,314.29998779296801
18-3-12,8.494876,-10.882837,318.70001220703102
18-3-12,8.494290,-10.884143,301.5
18-3-12,8.494933,-10.884308,293.70001220703102
18-3-12,8.495307,-10.884511,311.29998779296801
20-3-12,8.467789,-10.919197,314.20001220703102
20-3-12,8.450242,-10.921285,328.79998779296801
19-3-12,8.467523,-10.895904,320.20001220703102
20-3-12,8.462239,-10.919962,318.89999389648398
20-3-12,8.457046,-10.950601,399.100006103515
20-3-12,8.435845,-10.927643,330.5
18-3-12,8.464291,-10.873269,333.29998779296801
17-3-12,8.437434,-10.872300,246.89999389648401
17-3-12,8.437959,-10.872512,254.100006103515
17-3-12,8.394168,-10.874768,291.600006103515
17-3-12,8.399996,-10.886765,317.29998779296801
18-3-12,8.458340,-10.853160,337.39999389648398
18-3-12,8.458294,-10.853520,312.70001220703102
23-Feb-12,8.625020,-10.953343,424
7-Feb-12,8.624313,-10.953641,422.79998779296801
7-Feb-12,8.624934,-10.953690,389.70001220703102
7-Feb-12,8.623939,-10.953751,389.5
7-Feb-12,8.623744,-10.953932,319.5
7-Feb-12,8.618793,-10.954107,433.70001220703102
7-Feb-12,8.624305,-10.954864,402.39999389648398
7-Feb-12,8.625000,-10.954867,414.29998779296801
7-Feb-12,8.623301,-10.955007,319.70001220703102
7-Feb-12,8.624016,-10.955014,361.39999389648398
7-Feb-12,8.624086,-10.955330,420.89999389648398
7-Feb-12,8.626571,-10.955372,424
7-Feb-12,8.625393,-10.955435,436.29998779296801
7-Feb-12,8.624024,-10.955501,409
7-Feb-12,8.625526,-10.955510,357.79998779296801
7-Feb-12,8.623907,-10.955577,408.600006103515
7-Feb-12,8.624842,-10.955594,349.89999389648398
7-Feb-12,8.623668,-10.955596,232.89999389648401
7-Feb-12,8.624421,-10.955867,429.89999389648398
7-Feb-12,8.625002,-10.955900,429.29998779296801
7-Feb-12,8.626474,-10.955967,415.79998779296801
7-Feb-12,8.625771,-10.956087,411.39999389648398
7-Feb-12,8.625667,-10.956410,414.39999389648398
7-Feb-12,8.626435,-10.956492,410.600006103515
7-Feb-12,8.624940,-10.956550,410.70001220703102
7-Feb-12,8.625937,-10.958864,442.5
7-Feb-12,8.625937,-10.958864,442.5
7-Feb-12,8.625937,-10.958864,442.5
7-Feb-12,8.625937,-10.958864,442.5
7-Feb-12,8.625937,-10.958864,442.5
7-Feb-12,8.621842,-10.959252,406.29998779296801
7-Feb-12,8.622866,-10.962038,414.100006103515
7-Feb-12,8.616500,-10.953994,469.39999389648398
7-Feb-12,8.616281,-10.954845,430.70001220703102
7-Feb-12,8.642525,-10.946449,405.600006103515
7-Feb-12,8.640788,-10.946921,424.5
7-Feb-12,8.640847,-10.948480,415.20001220703102
22-Feb-12,8.610643,-10.912468,505.5
22-Feb-12,8.611563,-10.914868,450.100006103515
22-Feb-12,8.611344,-10.915057,448.5
22-Feb-12,8.614951,-10.920346,428.20001220703102
22-Feb-12,8.597916,-10.912134,477.89999389648398
22-Feb-12,8.603058,-10.913577,484.39999389648398
22-Feb-12,8.582626,-10.941817,431.600006103515
22-Feb-12,8.598535,-10.946327,450.79998779296801
22-Feb-12,8.597339,-10.946590,431.70001220703102
7-Feb-12,8.622395,-10.939719,409.29998779296801
7-Feb-12,8.622600,-10.942278,447.20001220703102
7-Feb-12,8.622210,-10.942431,405.100006103515
7-Feb-12,8.632597,-10.945497,427
7-Feb-12,8.632559,-10.945780,416.79998779296801
5-Feb-12,8.630202,-10.948848,420.39999389648398
5-Feb-12,8.630876,-10.949227,429.5
23-Feb-12,8.605298,-10.947473,428.39999389648398
7-Feb-12,8.608505,-10.948550,430.39999389648398
7-Feb-12,8.607243,-10.948651,429.29998779296801
24-3-12,8.582542,-10.995096,443.600006103515
22-Feb-12,8.550856,-10.929414,384.89999389648398
22-Feb-12,8.551499,-10.932225,391.20001220703102
22-Feb-12,8.552384,-10.934214,406.600006103515
22-Feb-12,8.553345,-10.934693,399.70001220703102
22-Feb-12,8.555219,-10.936371,307.89999389648398
23-Feb-12,8.546646,-10.945529,422.100006103515
23-Feb-12,8.533696,-10.953653,393.5
22-Feb-12,8.553105,-10.928471,403
23-Feb-12,8.473553,-10.981251,402.70001220703102
23-Feb-12,8.474435,-10.981287,372
23-Feb-12,8.474591,-10.981855,376.89999389648398
23-Feb-12,8.516424,-10.967728,375.29998779296801
23-Feb-12,8.515968,-10.967788,372.39999389648398
23-Feb-12,8.515968,-10.967788,372.39999389648398
23-Feb-12,8.515113,-10.969085,372
23-Feb-12,8.510862,-10.969053,388.39999389648398
23-Feb-12,8.513925,-10.967399,392.600006103515
17-3-12,8.437337,-10.861838,320.29998779296801
17-3-12,8.437825,-10.862140,254.80000305175699
17-3-12,8.438644,-10.862254,296.70001220703102
17-3-12,8.439292,-10.862454,322.70001220703102
17-3-12,8.439395,-10.862502,300.79998779296801
17-3-12,8.439212,-10.862642,323.5
17-3-12,8.437711,-10.862839,293
17-3-12,8.439880,-10.862894,305.5
17-3-12,8.438502,-10.862923,303.79998779296801
17-3-12,8.440358,-10.863166,297.600006103515
17-3-12,8.439651,-10.863304,235.69999694824199
17-3-12,8.437818,-10.863311,311
17-3-12,8.440074,-10.863440,304.5
17-3-12,8.439913,-10.863718,306.89999389648398
17-3-12,8.439118,-10.863748,286.89999389648398
17-3-12,8.438650,-10.863769,303.79998779296801
17-3-12,8.439483,-10.863927,307.100006103515
17-3-12,8.439046,-10.864218,295.600006103515
17-3-12,8.439171,-10.864404,301.5
17-3-12,8.437642,-10.864649,312.100006103515
17-3-12,8.438335,-10.864794,282.29998779296801
17-3-12,8.438005,-10.865195,313.79998779296801
17-3-12,8.437710,-10.865860,319.70001220703102
17-3-12,8.435128,-10.865934,291.39999389648398
17-3-12,8.438135,-10.865993,296.5
17-3-12,8.437468,-10.866080,295.600006103515
17-3-12,8.435743,-10.866332,308.70001220703102
17-3-12,8.436315,-10.866333,338.600006103515
17-3-12,8.434483,-10.866484,280.89999389648398
17-3-12,8.434974,-10.866546,292.100006103515
17-3-12,8.437412,-10.866597,298.39999389648398
17-3-12,8.436374,-10.866602,305.70001220703102
17-3-12,8.436367,-10.866731,295.39999389648398
17-3-12,8.436154,-10.866880,315.100006103515
17-3-12,8.436018,-10.866923,311.70001220703102
17-3-12,8.436646,-10.866933,270.79998779296801
17-3-12,8.434881,-10.867149,286.5
17-3-12,8.434602,-10.867487,293.5
17-3-12,8.435110,-10.867826,288.600006103515
17-3-12,8.436019,-10.870572,249.100006103515
16-3-12,8.433277,-10.860096,267.79998779296801
16-3-12,8.432433,-10.860097,285.89999389648398
16-3-12,8.434368,-10.860106,301.5
16-3-12,8.431006,-10.860158,224.80000305175699
16-3-12,8.434887,-10.860193,305.20001220703102
16-3-12,8.430909,-10.860242,273.600006103515
16-3-12,8.432178,-10.860575,280.600006103515
16-3-12,8.432030,-10.860576,279.29998779296801
17-3-12,8.435942,-10.860925,357.39999389648398
17-3-12,8.436474,-10.861217,312
17-3-12,8.436699,-10.861513,291.70001220703102
17-3-12,8.440767,-10.858003,305.89999389648398
17-3-12,8.443263,-10.858535,301.89999389648398
17-3-12,8.443305,-10.858592,298.600006103515
17-3-12,8.443277,-10.859064,379.79998779296801
17-3-12,8.442373,-10.859111,369.20001220703102
17-3-12,8.441916,-10.859353,328
17-3-12,8.441565,-10.859740,242.80000305175699
17-3-12,8.441299,-10.860827,303.20001220703102
17-3-12,8.437450,-10.860831,286.70001220703102
17-3-12,8.437133,-10.861383,296
17-3-12,8.437925,-10.861530,290.39999389648398
17-3-12,8.441259,-10.861570,308.89999389648398
17-3-12,8.441051,-10.861693,286.5
17-3-12,8.438090,-10.861918,284
17-3-12,8.439638,-10.862260,292.5
17-3-12,8.439818,-10.862338,295.100006103515
17-3-12,8.440441,-10.862377,312.79998779296801
16-3-12,8.430962,-10.862911,280.39999389648398
16-3-12,8.431704,-10.863604,341.70001220703102
16-3-12,8.430808,-10.864026,306.20001220703102
16-3-12,8.431253,-10.864080,282
16-3-12,8.431258,-10.864495,274.70001220703102
16-3-12,8.430716,-10.864548,266.70001220703102
16-3-12,8.432205,-10.865070,289
16-3-12,8.432217,-10.865183,287.89999389648398
16-3-12,8.432945,-10.865345,279.89999389648398
16-3-12,8.431864,-10.865445,240.19999694824199
16-3-12,8.432869,-10.865561,309.100006103515
16-3-12,8.432890,-10.865601,286.5
16-3-12,8.432603,-10.865725,286.79998779296801
16-3-12,8.433239,-10.865820,284.79998779296801
17-3-12,8.433547,-10.865972,298
16-3-12,8.431577,-10.866059,307.89999389648398
