Dest Lat,Dest Long,Source Lat,Source Lon
36.3946,136.407,35.5523,139.78
36.6483,137.188,35.5523,139.78
37.2931,136.96201,35.5523,139.78
37.4691,126.451,35.5523,139.78
37.5583,126.791,35.5523,139.78
37.619,-122.375,35.5523,139.78
38.4119,140.371,35.5523,139.78
38.8122,139.787,35.5523,139.78
39.6156,140.21899,35.5523,139.78
40.0801,116.585,35.5523,139.78
40.1919,140.371,35.5523,139.78
40.7032,141.368,35.5523,139.78
40.7347,140.69099,35.5523,139.78
41.77,140.82201,35.5523,139.78
42.7333,143.217,35.5523,139.78
42.7752,141.692,35.5523,139.78
43.041,144.19299,35.5523,139.78
43.5775,144.96001,35.5523,139.78
43.6708,142.44701,35.5523,139.78
43.8806,144.164,35.5523,139.78
44.3039,143.40401,35.5523,139.78
45.4042,141.80099,35.5523,139.78
47.449,-122.309,35.5523,139.78
48.3538,11.7861,35.5523,139.78
49.0128,2.55,35.5523,139.78
49.1939,-123.184,35.5523,139.78
50.03333,8.57056,35.5523,139.78
51.4706,-0.46194,35.5523,139.78
25.2528,55.3644,35.56175,45.31674
31.7226,35.9932,35.56175,45.31674
35.4161,51.1522,35.56175,45.31674
40.9769,28.8146,35.56175,45.31674
48.3538,11.7861,35.56175,45.31674
51.2895,6.76678,35.56175,45.31674
59.6519,17.9186,35.56175,45.31674
33.5113,126.493,35.5935,129.352
37.5583,126.791,35.5935,129.352
35.1771,-3.83952,35.5943,-5.32002
35.0424,-89.9767,35.5999,-88.9156
36.1245,-86.6782,35.5999,-88.9156
32.8968,-97.038,35.6171,-106.089
33.9425,-118.408,35.6171,-106.089
39.8617,-104.673,35.6171,-106.089
24.5534,39.7051,35.6239,-0.62118
27.8376,-0.18641,35.6239,-0.62118
31.6457,-2.26986,35.6239,-0.62118
31.673,6.14044,35.6239,-0.62118
31.9172,5.41278,35.6239,-0.62118
32.3841,3.79411,35.6239,-0.62118
33.3675,-7.58997,35.6239,-0.62118
36.276,6.62039,35.6239,-0.62118
36.691,3.21541,35.6239,-0.62118
36.8222,7.80917,35.6239,-0.62118
36.851,10.2272,35.6239,-0.62118
38.2822,-0.55816,35.6239,-0.62118
40.47193,-3.56264,35.6239,-0.62118
40.9769,28.8146,35.6239,-0.62118
41.2971,2.07846,35.6239,-0.62118
41.80028,12.23889,35.6239,-0.62118
43.43927,5.22142,35.6239,-0.62118
43.6291,1.36382,35.6239,-0.62118
45.72556,5.08111,35.6239,-0.62118
48.72333,2.37944,35.6239,-0.62118
49.0128,2.55,35.6239,-0.62118
50.56333,3.08689,35.6239,-0.62118
35.214,-80.9431,35.6352,-77.3853
24.5534,39.7051,35.6892,51.3134
25.4433,60.3821,35.6892,51.3134
26.5262,53.9802,35.6892,51.3134
27.2183,56.3778,35.6892,51.3134
27.3796,52.7377,35.6892,51.3134
27.6747,54.3833,35.6892,51.3134
28.9448,50.8346,35.6892,51.3134
29.0842,58.45,35.6892,51.3134
29.4757,60.9062,35.6892,51.3134
29.5392,52.5898,35.6892,51.3134
30.2744,56.9511,35.6892,51.3134
30.3711,48.2283,35.6892,51.3134
30.5562,49.1519,35.6892,51.3134
30.7005,51.5451,35.6892,51.3134
31.3374,48.762,35.6892,51.3134
31.9049,54.2765,35.6892,51.3134
32.7508,51.8613,35.6892,51.3134
32.8981,59.2661,35.6892,51.3134
33.4354,48.2829,35.6892,51.3134
33.5866,46.4048,35.6892,51.3134
34.3459,47.1581,35.6892,51.3134
35.2459,47.0092,35.6892,51.3134
36.1681,57.5952,35.6892,51.3134
36.2352,59.641,35.6892,51.3134
36.6633,51.4647,35.6892,51.3134
36.9094,54.4013,35.6892,51.3134
36.9099,50.6796,35.6892,51.3134
37.32333,49.61778,35.6892,51.3134
37.493,57.3082,35.6892,51.3134
37.6681,45.0687,35.6892,51.3134
38.1339,46.235,35.6892,51.3134
38.3257,48.4244,35.6892,51.3134
39.6036,47.8815,35.6892,51.3134
33.3675,-7.58997,35.7269,-5.91689
38.7813,-9.13592,35.7269,-5.91689
40.47193,-3.56264,35.7269,-5.91689
41.2971,2.07846,35.7269,-5.91689
43.43927,5.22142,35.7269,-5.91689
48.72333,2.37944,35.7269,-5.91689
49.4544,2.11278,35.7269,-5.91689
50.4592,4.45382,35.7269,-5.91689
50.9014,4.48444,35.7269,-5.91689
51.1481,-0.19028,35.7269,-5.91689
51.4706,-0.46194,35.7269,-5.91689
52.3086,4.76389,35.7269,-5.91689
36.691,3.21541,35.7521,6.30859
43.43927,5.22142,35.7521,6.30859
45.72556,5.08111,35.7521,6.30859
48.72333,2.37944,35.7521,6.30859
32.6635,13.159,35.7581,10.7547
36.851,10.2272,35.7581,10.7547
43.43927,5.22142,35.7581,10.7547
43.6584,7.21587,35.7581,10.7547
45.72556,5.08111,35.7581,10.7547
46.2381,6.10895,35.7581,10.7547
47.1532,-1.61073,35.7581,10.7547
48.72333,2.37944,35.7581,10.7547
49.0128,2.55,35.7581,10.7547
50.9014,4.48444,35.7581,10.7547
-37.6733,144.843,35.7647,140.386
-37.0081,174.79201,35.7647,140.386
-33.9461,151.177,35.7647,140.386
-28.1644,153.505,35.7647,140.386
-22.0146,166.213,35.7647,140.386
-17.5537,-149.60699,35.7647,140.386
-16.8858,145.755,35.7647,140.386
-9.44338,147.22,35.7647,140.386
-8.74817,115.167,35.7647,140.386
-6.12557,106.656,35.7647,140.386
1.35019,103.994,35.7647,140.386
2.74558,101.71,35.7647,140.386
5.93721,116.051,35.7647,140.386
7.18076,79.8841,35.7647,140.386
7.36731,134.54424,35.7647,140.386
10.3075,123.979,35.7647,140.386
10.8188,106.652,35.7647,140.386
13.4834,144.79601,35.7647,140.386
13.6811,100.747,35.7647,140.386
14.5086,121.02,35.7647,140.386
15.119,145.729,35.7647,140.386
16.9073,96.1332,35.7647,140.386
19.0887,72.8679,35.7647,140.386
19.4363,-99.0721,35.7647,140.386
21.2212,105.807,35.7647,140.386
21.32062,-157.92423,35.7647,140.386
22.1496,113.592,35.7647,140.386
22.3089,113.915,35.7647,140.386
22.5771,120.35,35.7647,140.386
23.3924,113.299,35.7647,140.386
24.433,54.6511,35.7647,140.386
24.544,118.128,35.7647,140.386
25.0777,121.233,35.7647,140.386
25.2528,55.3644,35.7647,140.386
26.1958,127.646,35.7647,140.386
28.5665,77.1031,35.7647,140.386
29.9844,-95.3414,35.7647,140.386
30.2295,120.434,35.7647,140.386
30.5785,103.947,35.7647,140.386
31.1434,121.805,35.7647,140.386
31.742,118.862,35.7647,140.386
31.8034,130.71899,35.7647,140.386
32.7336,-117.19,35.7647,140.386
32.8968,-97.038,35.7647,140.386
33.4794,131.737,35.7647,140.386
33.5113,126.493,35.7647,140.386
33.5859,130.451,35.7647,140.386
33.6367,-84.4281,35.7647,140.386
33.8272,132.7,35.7647,140.386
33.9425,-118.408,35.7647,140.386
34.2142,134.01601,35.7647,140.386
34.4273,135.244,35.7647,140.386
34.4361,132.91901,35.7647,140.386
34.7855,135.438,35.7647,140.386
34.8584,136.80499,35.7647,140.386
35.1795,128.938,35.7647,140.386
35.4922,133.23599,35.7647,140.386
36.2661,120.374,35.7647,140.386
36.3946,136.407,35.7647,140.386
37.3626,-121.929,35.7647,140.386
37.4691,126.451,35.7647,140.386
37.619,-122.375,35.7647,140.386
37.9559,139.121,35.7647,140.386
38.1397,140.91701,35.7647,140.386
38.9445,-77.4558,35.7647,140.386
38.9657,121.539,35.7647,140.386
39.8617,-104.673,35.7647,140.386
40.0801,116.585,35.7647,140.386
40.6398,-73.7789,35.7647,140.386
40.6925,-74.1687,35.7647,140.386
40.9769,28.8146,35.7647,140.386
41.2579,69.2812,35.7647,140.386
41.6398,123.483,35.7647,140.386
41.80028,12.23889,35.7647,140.386
41.9786,-87.9048,35.7647,140.386
42.2124,-83.3534,35.7647,140.386
42.3643,-71.0052,35.7647,140.386
42.7752,141.692,35.7647,140.386
43.399,132.148,35.7647,140.386
43.6772,-79.6306,35.7647,140.386
43.9962,125.685,35.7647,140.386
44.882,-93.2218,35.7647,140.386
45.5053,12.3519,35.7647,140.386
45.5887,-122.598,35.7647,140.386
45.6306,8.72811,35.7647,140.386
46.8887,142.718,35.7647,140.386
47.449,-122.309,35.7647,140.386
47.4647,8.54917,35.7647,140.386
47.8431,106.767,35.7647,140.386
48.1103,16.5697,35.7647,140.386
48.528,135.188,35.7647,140.386
49.0128,2.55,35.7647,140.386
49.1939,-123.184,35.7647,140.386
50.03333,8.57056,35.7647,140.386
51.1139,-114.02,35.7647,140.386
51.2895,6.76678,35.7647,140.386
51.4706,-0.46194,35.7647,140.386
52.3086,4.76389,35.7647,140.386
55.4088,37.9063,35.7647,140.386
55.6179,12.656,35.7647,140.386
55.9726,37.4146,35.7647,140.386
60.3172,24.9633,35.7647,140.386
34.4471,108.752,35.7997,107.603
36.5152,103.62,35.7997,107.603
39.7828,116.388,35.7997,107.603
26.0726,-80.1527,35.811,-83.994
26.9202,-81.9905,35.811,-83.994
27.9102,-82.6874,35.811,-83.994
28.7776,-81.2375,35.811,-83.994
29.9844,-95.3414,35.811,-83.994
32.8968,-97.038,35.811,-83.994
33.6367,-84.4281,35.811,-83.994
35.214,-80.9431,35.811,-83.994
38.8521,-77.0377,35.811,-83.994
38.9445,-77.4558,35.811,-83.994
39.8617,-104.673,35.811,-83.994
39.8719,-75.2411,35.811,-83.994
40.6925,-74.1687,35.811,-83.994
40.7772,-73.8726,35.811,-83.994
41.9786,-87.9048,35.811,-83.994
42.2124,-83.3534,35.811,-83.994
44.882,-93.2218,35.811,-83.994
38.7487,-90.37,35.8317,-90.6464
32.0968,20.2695,35.8575,14.4775
32.6635,13.159,35.8575,14.4775
34.8751,33.6249,35.8575,14.4775
36.691,3.21541,35.8575,14.4775
36.851,10.2272,35.8575,14.4775
37.4668,15.0664,35.8575,14.4775
37.9114,12.488,35.8575,14.4775
37.9364,23.9445,35.8575,14.4775
40.47193,-3.56264,35.8575,14.4775
40.8986,29.3092,35.8575,14.4775
40.9769,28.8146,35.8575,14.4775
41.1389,16.7606,35.8575,14.4775
41.2971,2.07846,35.8575,14.4775
41.80028,12.23889,35.8575,14.4775
41.901,2.76055,35.8575,14.4775
43.43927,5.22142,35.8575,14.4775
43.6291,1.36382,35.8575,14.4775
43.6839,10.3927,35.8575,14.4775
44.5354,11.2887,35.8575,14.4775
45.2008,7.64963,35.8575,14.4775
45.4451,9.27674,35.8575,14.4775
45.6484,12.1944,35.8575,14.4775
45.6739,9.70417,35.8575,14.4775
45.72556,5.08111,35.8575,14.4775
46.2381,6.10895,35.8575,14.4775
47.1532,-1.61073,35.8575,14.4775
47.42976,19.26109,35.8575,14.4775
47.4647,8.54917,35.8575,14.4775
48.1103,16.5697,35.8575,14.4775
48.3538,11.7861,35.8575,14.4775
48.72333,2.37944,35.8575,14.4775
49.0128,2.55,35.8575,14.4775
49.62333,6.20444,35.8575,14.4775
50.03333,8.57056,35.8575,14.4775
50.0777,19.7848,35.8575,14.4775
50.1008,14.26,35.8575,14.4775
50.7344,-3.41389,35.8575,14.4775
50.78,-1.8425,35.8575,14.4775
50.9014,4.48444,35.8575,14.4775
51.1027,16.8858,35.8575,14.4775
51.1481,-0.19028,35.8575,14.4775
51.2895,6.76678,35.8575,14.4775
51.3827,-2.71909,35.8575,14.4775
51.3967,-3.34333,35.8575,14.4775
51.4501,5.37453,35.8575,14.4775
51.4706,-0.46194,35.8575,14.4775
51.8747,-0.36833,35.8575,14.4775
51.885,0.235,35.8575,14.4775
52.3086,4.76389,35.8575,14.4775
52.4539,-1.74803,35.8575,14.4775
52.5597,13.2877,35.8575,14.4775
52.6758,1.28278,35.8575,14.4775
52.8311,-1.32806,35.8575,14.4775
53.3336,-2.84972,35.8575,14.4775
53.3537,-2.27495,35.8575,14.4775
53.4213,-6.27007,35.8575,14.4775
53.6304,9.98823,35.8575,14.4775
53.8659,-1.66057,35.8575,14.4775
54.6575,-6.21583,35.8575,14.4775
54.9639,24.0848,35.8575,14.4775
55.0375,-1.69167,35.8575,14.4775
55.4088,37.9063,35.8575,14.4775
55.5094,-4.58667,35.8575,14.4775
55.6179,12.656,35.8575,14.4775
55.7403,9.15178,35.8575,14.4775
55.8719,-4.43306,35.8575,14.4775
55.95,-3.3725,35.8575,14.4775
55.9726,37.4146,35.8575,14.4775
56.9236,23.9711,35.8575,14.4775
57.7747,11.8704,35.8575,14.4775
58.7886,16.9122,35.8575,14.4775
59.37882,10.78544,35.8575,14.4775
59.6519,17.9186,35.8575,14.4775
59.8003,30.2625,35.8575,14.4775
60.1939,11.1004,35.8575,14.4775
21.0365,-86.8771,35.8776,-78.7875
25.7932,-80.2906,35.8776,-78.7875
26.0726,-80.1527,35.8776,-78.7875
27.9755,-82.5332,35.8776,-78.7875
28.4294,-81.309,35.8776,-78.7875
29.6454,-95.2789,35.8776,-78.7875
29.9844,-95.3414,35.8776,-78.7875
32.8968,-97.038,35.8776,-78.7875
33.4343,-112.012,35.8776,-78.7875
33.6367,-84.4281,35.8776,-78.7875
33.9425,-118.408,35.8776,-78.7875
35.0424,-89.9767,35.8776,-78.7875
35.214,-80.9431,35.8776,-78.7875
36.0801,-115.152,35.8776,-78.7875
36.1245,-86.6782,35.8776,-78.7875
37.619,-122.375,35.8776,-78.7875
38.7487,-90.37,35.8776,-78.7875
38.8521,-77.0377,35.8776,-78.7875
38.9445,-77.4558,35.8776,-78.7875
39.0488,-84.6678,35.8776,-78.7875
39.1754,-76.6683,35.8776,-78.7875
39.7173,-86.2944,35.8776,-78.7875
39.8617,-104.673,35.8776,-78.7875
39.8719,-75.2411,35.8776,-78.7875
39.998,-82.8919,35.8776,-78.7875
40.2767,-74.8135,35.8776,-78.7875
40.4915,-80.2329,35.8776,-78.7875
40.6398,-73.7789,35.8776,-78.7875
40.6925,-74.1687,35.8776,-78.7875
40.7772,-73.8726,35.8776,-78.7875
40.7884,-111.978,35.8776,-78.7875
41.786,-87.7524,35.8776,-78.7875
41.9389,-72.6832,35.8776,-78.7875
41.9786,-87.9048,35.8776,-78.7875
42.2124,-83.3534,35.8776,-78.7875
42.3643,-71.0052,35.8776,-78.7875
43.6772,-79.6306,35.8776,-78.7875
44.882,-93.2218,35.8776,-78.7875
51.4706,-0.46194,35.8776,-78.7875
35.0402,-106.609,35.8798,-106.269
33.6167,73.0992,35.8866,71.8006
33.9939,71.5146,35.8866,71.8006
31.1434,121.805,35.89687,128.65531
33.5113,126.493,35.89687,128.65531
37.4691,126.451,35.89687,128.65531
40.0801,116.585,35.89687,128.65531
33.5113,126.493,35.9038,126.616
33.6167,73.0992,35.9188,74.3336
36.9261,-111.448,35.9524,-112.147
33.5113,126.493,35.98795,129.42038
37.5583,126.791,35.98795,129.42038
9.07136,-79.3835,36.0801,-115.152
19.3371,-99.566,36.0801,-115.152
19.4363,-99.0721,36.0801,-115.152
20.5218,-103.311,36.0801,-115.152
21.32062,-157.92423,36.0801,-115.152
25.7785,-100.107,36.0801,-115.152
25.7932,-80.2906,36.0801,-115.152
26.0726,-80.1527,36.0801,-115.152
26.1758,-98.2386,36.0801,-115.152
27.5438,-99.4616,36.0801,-115.152
27.9755,-82.5332,36.0801,-115.152
28.4294,-81.309,36.0801,-115.152
29.5337,-98.4698,36.0801,-115.152
29.6454,-95.2789,36.0801,-115.152
29.9844,-95.3414,36.0801,-115.152
29.9934,-90.258,36.0801,-115.152
30.1945,-97.6699,36.0801,-115.152
30.4941,-81.6879,36.0801,-115.152
31.8072,-106.378,36.0801,-115.152
31.9425,-102.202,36.0801,-115.152
32.1161,-110.941,36.0801,-115.152
32.4466,-93.8256,36.0801,-115.152
32.7336,-117.19,36.0801,-115.152
32.8968,-97.038,36.0801,-115.152
33.3078,-111.655,36.0801,-115.152
33.4343,-112.012,36.0801,-115.152
33.5629,-86.7535,36.0801,-115.152
33.6367,-84.4281,36.0801,-115.152
33.6636,-101.823,36.0801,-115.152
33.6757,-117.868,36.0801,-115.152
33.8177,-118.152,36.0801,-115.152
33.8297,-116.507,36.0801,-115.152
33.9425,-118.408,36.0801,-115.152
34.056,-117.601,36.0801,-115.152
34.2007,-118.359,36.0801,-115.152
34.7294,-92.2243,36.0801,-115.152
34.8989,-120.457,36.0801,-115.152
35.0402,-106.609,36.0801,-115.152
35.0424,-89.9767,36.0801,-115.152
35.214,-80.9431,36.0801,-115.152
35.2194,-101.706,36.0801,-115.152
35.3931,-97.6007,36.0801,-115.152
35.8776,-78.7875,36.0801,-115.152
36.1245,-86.6782,36.0801,-115.152
36.1984,-95.8881,36.0801,-115.152
36.2819,-94.3068,36.0801,-115.152
36.587,-121.843,36.0801,-115.152
36.7762,-119.718,36.0801,-115.152
37.2457,-93.3886,36.0801,-115.152
37.3626,-121.929,36.0801,-115.152
37.4691,126.451,36.0801,-115.152
37.619,-122.375,36.0801,-115.152
37.6499,-97.4331,36.0801,-115.152
37.7213,-122.221,36.0801,-115.152
37.8942,-121.238,36.0801,-115.152
38.1744,-85.736,36.0801,-115.152
38.6954,-121.591,36.0801,-115.152
38.7487,-90.37,36.0801,-115.152
38.8058,-104.701,36.0801,-115.152
38.8521,-77.0377,36.0801,-115.152
38.9445,-77.4558,36.0801,-115.152
39.0488,-84.6678,36.0801,-115.152
39.1224,-108.527,36.0801,-115.152
39.1754,-76.6683,36.0801,-115.152
39.2976,-94.7139,36.0801,-115.152
39.4991,-119.768,36.0801,-115.152
39.7173,-86.2944,36.0801,-115.152
39.8617,-104.673,36.0801,-115.152
39.8719,-75.2411,36.0801,-115.152
39.998,-82.8919,36.0801,-115.152
40.4915,-80.2329,36.0801,-115.152
40.6398,-73.7789,36.0801,-115.152
40.6642,-89.6933,36.0801,-115.152
40.6925,-74.1687,36.0801,-115.152
40.7884,-111.978,36.0801,-115.152
40.9675,-98.3096,36.0801,-115.152
41.3032,-95.8941,36.0801,-115.152
41.4117,-81.8498,36.0801,-115.152
41.4485,-90.5075,36.0801,-115.152
41.534,-93.6631,36.0801,-115.152
41.7087,-86.3173,36.0801,-115.152
41.7326,-71.4204,36.0801,-115.152
41.786,-87.7524,36.0801,-115.152
41.8847,-91.7108,36.0801,-115.152
41.9389,-72.6832,36.0801,-115.152
41.9786,-87.9048,36.0801,-115.152
42.1954,-89.0972,36.0801,-115.152
42.2124,-83.3534,36.0801,-115.152
42.3643,-71.0052,36.0801,-115.152
42.3742,-122.873,36.0801,-115.152
42.7483,-73.8017,36.0801,-115.152
42.8808,-85.5228,36.0801,-115.152
42.908,-106.464,36.0801,-115.152
42.9405,-78.7322,36.0801,-115.152
42.9472,-87.8966,36.0801,-115.152
42.9654,-83.7436,36.0801,-115.152
43.5146,-112.071,36.0801,-115.152
43.5644,-116.223,36.0801,-115.152
43.582,-96.7419,36.0801,-115.152
43.6772,-79.6306,36.0801,-115.152
44.0453,-103.057,36.0801,-115.152
44.1246,-123.212,36.0801,-115.152
44.2581,-88.5191,36.0801,-115.152
44.882,-93.2218,36.0801,-115.152
45.4706,-73.7408,36.0801,-115.152
45.5887,-122.598,36.0801,-115.152
45.7775,-111.153,36.0801,-115.152
45.8077,-108.543,36.0801,-115.152
46.2647,-119.119,36.0801,-115.152
46.7727,-100.746,36.0801,-115.152
46.8421,-92.1936,36.0801,-115.152
46.9163,-114.091,36.0801,-115.152
46.9207,-96.8158,36.0801,-115.152
47.449,-122.309,36.0801,-115.152
47.4647,8.54917,36.0801,-115.152
47.482,-111.371,36.0801,-115.152
47.6199,-117.534,36.0801,-115.152
47.9493,-97.1761,36.0801,-115.152
48.2594,-101.28,36.0801,-115.152
48.3105,-114.256,36.0801,-115.152
48.6469,-123.426,36.0801,-115.152
48.7928,-122.538,36.0801,-115.152
49.1939,-123.184,36.0801,-115.152
49.91,-97.2399,36.0801,-115.152
50.03333,8.57056,36.0801,-115.152
50.4319,-104.666,36.0801,-115.152
51.1139,-114.02,36.0801,-115.152
51.1481,-0.19028,36.0801,-115.152
51.4706,-0.46194,36.0801,-115.152
52.1708,-106.7,36.0801,-115.152
53.3097,-113.58,36.0801,-115.152
53.3537,-2.27495,36.0801,-115.152
61.1744,-149.996,36.0801,-115.152
25.7932,-80.2906,36.0978,-79.9373
27.9102,-82.6874,36.0978,-79.9373
28.7776,-81.2375,36.0978,-79.9373
32.8968,-97.038,36.0978,-79.9373
33.6367,-84.4281,36.0978,-79.9373
35.214,-80.9431,36.0978,-79.9373
38.8521,-77.0377,36.0978,-79.9373
38.9445,-77.4558,36.0978,-79.9373
39.8617,-104.673,36.0978,-79.9373
39.8719,-75.2411,36.0978,-79.9373
40.6925,-74.1687,36.0978,-79.9373
40.7772,-73.8726,36.0978,-79.9373
41.9786,-87.9048,36.0978,-79.9373
42.2124,-83.3534,36.0978,-79.9373
25.7932,-80.2906,36.1245,-86.6782
26.0726,-80.1527,36.1245,-86.6782
27.9755,-82.5332,36.1245,-86.6782
28.4294,-81.309,36.1245,-86.6782
29.5337,-98.4698,36.1245,-86.6782
29.6454,-95.2789,36.1245,-86.6782
29.9844,-95.3414,36.1245,-86.6782
29.9934,-90.258,36.1245,-86.6782
30.1945,-97.6699,36.1245,-86.6782
30.35711,-85.79541,36.1245,-86.6782
30.4734,-87.1866,36.1245,-86.6782
30.4941,-81.6879,36.1245,-86.6782
32.7336,-117.19,36.1245,-86.6782
32.8968,-97.038,36.1245,-86.6782
32.8986,-80.0405,36.1245,-86.6782
33.4343,-112.012,36.1245,-86.6782
33.6367,-84.4281,36.1245,-86.6782
33.9425,-118.408,36.1245,-86.6782
33.9486,-83.3263,36.1245,-86.6782
34.8957,-82.2189,36.1245,-86.6782
35.214,-80.9431,36.1245,-86.6782
35.5999,-88.9156,36.1245,-86.6782
35.8776,-78.7875,36.1245,-86.6782
36.0801,-115.152,36.1245,-86.6782
38.7487,-90.37,36.1245,-86.6782
38.8521,-77.0377,36.1245,-86.6782
38.9445,-77.4558,36.1245,-86.6782
39.0488,-84.6678,36.1245,-86.6782
39.1754,-76.6683,36.1245,-86.6782
39.2976,-94.7139,36.1245,-86.6782
39.8617,-104.673,36.1245,-86.6782
39.8719,-75.2411,36.1245,-86.6782
39.998,-82.8919,36.1245,-86.6782
40.2767,-74.8135,36.1245,-86.6782
40.4915,-80.2329,36.1245,-86.6782
40.6398,-73.7789,36.1245,-86.6782
40.6925,-74.1687,36.1245,-86.6782
40.7772,-73.8726,36.1245,-86.6782
40.7884,-111.978,36.1245,-86.6782
41.4117,-81.8498,36.1245,-86.6782
41.7326,-71.4204,36.1245,-86.6782
41.786,-87.7524,36.1245,-86.6782
41.9786,-87.9048,36.1245,-86.6782
42.2124,-83.3534,36.1245,-86.6782
42.3643,-71.0052,36.1245,-86.6782
43.6772,-79.6306,36.1245,-86.6782
44.882,-93.2218,36.1245,-86.6782
36.4054,28.0862,36.1417,29.5764
51.1481,-0.19028,36.1512,-5.34966
51.4706,-0.46194,36.1512,-5.34966
51.8747,-0.36833,36.1512,-5.34966
52.4539,-1.74803,36.1512,-5.34966
53.3537,-2.27495,36.1512,-5.34966
33.5859,130.451,36.1668,137.923
42.7752,141.692,36.1668,137.923
35.6892,51.3134,36.1681,57.5952
36.691,3.21541,36.1781,5.32449
43.43927,5.22142,36.1781,5.32449
45.72556,5.08111,36.1781,5.32449
48.72333,2.37944,36.1781,5.32449
31.1434,121.805,36.1811,140.41499
33.5859,130.451,36.1811,140.41499
34.6328,135.224,36.1811,140.41499
34.8584,136.80499,36.1811,140.41499
42.7752,141.692,36.1811,140.41499
25.7932,-80.2906,36.1984,-95.8881
28.7776,-81.2375,36.1984,-95.8881
29.6454,-95.2789,36.1984,-95.8881
29.9844,-95.3414,36.1984,-95.8881
32.8471,-96.8518,36.1984,-95.8881
32.8968,-97.038,36.1984,-95.8881
33.4343,-112.012,36.1984,-95.8881
33.6367,-84.4281,36.1984,-95.8881
36.0801,-115.152,36.1984,-95.8881
38.7487,-90.37,36.1984,-95.8881
38.9445,-77.4558,36.1984,-95.8881
39.8617,-104.673,36.1984,-95.8881
40.6925,-74.1687,36.1984,-95.8881
40.7884,-111.978,36.1984,-95.8881
41.786,-87.7524,36.1984,-95.8881
41.9786,-87.9048,36.1984,-95.8881
42.2124,-83.3534,36.1984,-95.8881
44.882,-93.2218,36.1984,-95.8881
24.5534,39.7051,36.2352,59.641
25.2528,55.3644,36.2352,59.641
25.3286,55.5172,36.2352,59.641
25.4433,60.3821,36.2352,59.641
26.2708,50.6336,36.2352,59.641
26.4712,49.7979,36.2352,59.641
26.5262,53.9802,36.2352,59.641
27.2183,56.3778,36.2352,59.641
28.9448,50.8346,36.2352,59.641
29.2266,47.9689,36.2352,59.641
29.4757,60.9062,36.2352,59.641
29.5392,52.5898,36.2352,59.641
30.2514,66.9378,36.2352,59.641
30.3711,48.2283,36.2352,59.641
31.0983,61.5439,36.2352,59.641
31.3374,48.762,36.2352,59.641
31.5058,65.8478,36.2352,59.641
31.5216,74.4036,36.2352,59.641
31.9049,54.2765,36.2352,59.641
32.7508,51.8613,36.2352,59.641
32.8981,59.2661,36.2352,59.641
33.8209,35.4884,36.2352,59.641
34.21,62.2283,36.2352,59.641
34.3459,47.1581,36.2352,59.641
34.5659,69.2123,36.2352,59.641
34.8692,48.5525,36.2352,59.641
35.6892,51.3134,36.2352,59.641
36.6358,53.1936,36.2352,59.641
36.6633,51.4647,36.2352,59.641
36.7069,67.2097,36.2352,59.641
36.9094,54.4013,36.2352,59.641
36.9099,50.6796,36.2352,59.641
37.32333,49.61778,36.2352,59.641
38.1339,46.235,36.2352,59.641
38.3257,48.4244,36.2352,59.641
38.5433,68.825,36.2352,59.641
40.9769,28.8146,36.2352,59.641
24.433,54.6511,36.2376,43.9632
25.2528,55.3644,36.2376,43.9632
25.3286,55.5172,36.2376,43.9632
30.1219,31.4056,36.2376,43.9632
31.7226,35.9932,36.2376,43.9632
33.8209,35.4884,36.2376,43.9632
35.4161,51.1522,36.2376,43.9632
36.8987,30.8005,36.2376,43.9632
36.9822,35.2804,36.2376,43.9632
40.1281,32.9951,36.2376,43.9632
40.9769,28.8146,36.2376,43.9632
41.6692,44.9547,36.2376,43.9632
48.1103,16.5697,36.2376,43.9632
48.3538,11.7861,36.2376,43.9632
50.03333,8.57056,36.2376,43.9632
51.2895,6.76678,36.2376,43.9632
52.3086,4.76389,36.2376,43.9632
57.6628,12.2798,36.2376,43.9632
59.6519,17.9186,36.2376,43.9632
19.9349,110.459,36.2475,113.126
23.3924,113.299,36.2475,113.126
24.544,118.128,36.2475,113.126
30.5785,103.947,36.2475,113.126
30.7838,114.208,36.2475,113.126
31.1979,121.336,36.2475,113.126
37.7469,112.628,36.2475,113.126
39.1244,117.346,36.2475,113.126
39.7828,116.388,36.2475,113.126
40.0603,113.482,36.2475,113.126
40.0801,116.585,36.2475,113.126
35.0424,-89.9767,36.2615,-93.1547
39.2976,-94.7139,36.2615,-93.1547
1.35019,103.994,36.2661,120.374
13.6811,100.747,36.2661,120.374
22.3089,113.915,36.2661,120.374
22.5771,120.35,36.2661,120.374
22.6393,113.811,36.2661,120.374
23.3924,113.299,36.2661,120.374
24.2647,120.621,36.2661,120.374
24.544,118.128,36.2661,120.374
25.0777,121.233,36.2661,120.374
25.10194,102.92917,36.2661,120.374
25.9351,119.663,36.2661,120.374
26.5385,106.801,36.2661,120.374
27.7019,118.001,36.2661,120.374
27.9122,120.852,36.2661,120.374
28.1892,113.22,36.2661,120.374
28.865,115.9,36.2661,120.374
29.7192,106.642,36.2661,120.374
29.7333,118.256,36.2661,120.374
29.8267,121.462,36.2661,120.374
30.2295,120.434,36.2661,120.374
30.5785,103.947,36.2661,120.374
30.7838,114.208,36.2661,120.374
31.1434,121.805,36.2661,120.374
31.1979,121.336,36.2661,120.374
31.4944,120.429,36.2661,120.374
31.742,118.862,36.2661,120.374
